userid,version,sum_gamerounds,retention_1,retention_7,Retention,NewRetention,group
7238677,gate_40,140,False,True,0,False-True,B
7238834,gate_30,155,True,False,0,True-False,A
7239011,gate_30,32,True,False,0,True-False,A
7239250,gate_40,2,False,False,0,False-False,B
7239280,gate_30,197,True,False,0,True-False,A
7239312,gate_40,95,True,True,1,True-True,B
7239614,gate_40,9,False,False,0,False-False,B
7240110,gate_40,22,False,True,0,False-True,B
7240310,gate_40,20,False,False,0,False-False,B
7240484,gate_40,9,True,True,1,True-True,B
7240540,gate_40,6,False,False,0,False-False,B
7240564,gate_40,130,True,False,0,True-False,B
7240770,gate_40,2,False,False,0,False-False,B
7240784,gate_30,100,True,False,0,True-False,A
7240803,gate_30,0,False,False,0,False-False,A
7240856,gate_40,140,True,False,0,True-False,B
7240869,gate_40,41,False,True,0,False-True,B
7241116,gate_40,12,True,False,0,True-False,B
7241293,gate_30,39,True,False,0,True-False,A
7241469,gate_40,22,True,True,1,True-True,B
7241500,gate_30,8,True,False,0,True-False,A
7241601,gate_40,5,False,False,0,False-False,B
7241693,gate_30,67,True,True,1,True-True,A
7241745,gate_40,98,True,False,0,True-False,B
7241925,gate_30,1,False,False,0,False-False,A
7241975,gate_40,5,False,False,0,False-False,B
7242310,gate_30,447,True,True,1,True-True,A
7242387,gate_40,67,False,False,0,False-False,B
7242415,gate_30,8,False,False,0,False-False,A
7242432,gate_40,133,True,False,0,True-False,B
7242469,gate_40,126,True,True,1,True-True,B
7242551,gate_30,18,False,False,0,False-False,A
7242637,gate_40,139,True,False,0,True-False,B
7242711,gate_40,12,True,True,1,True-True,B
7242764,gate_30,45,True,False,0,True-False,A
7242912,gate_30,5,False,False,0,False-False,A
7243012,gate_40,33,True,False,0,True-False,B
7243075,gate_40,8,False,False,0,False-False,B
7243116,gate_40,19,False,False,0,False-False,B
7243164,gate_40,12,True,False,0,True-False,B
7243325,gate_30,1,False,False,0,False-False,A
7243422,gate_30,88,False,False,0,False-False,A
7243503,gate_40,2,False,False,0,False-False,B
7243703,gate_30,3,False,False,0,False-False,A
7243820,gate_40,57,True,False,0,True-False,B
7243829,gate_40,21,False,False,0,False-False,B
7243869,gate_30,78,True,True,1,True-True,A
7243899,gate_30,4,False,False,0,False-False,A
7244194,gate_40,29,False,False,0,False-False,B
7244284,gate_30,39,False,True,0,False-True,A
7244329,gate_30,20,True,False,0,True-False,A
7244336,gate_40,39,True,False,0,True-False,B
7244339,gate_30,11,False,False,0,False-False,A
7244427,gate_40,87,True,False,0,True-False,B
7244441,gate_30,305,True,True,1,True-True,A
7244460,gate_40,151,True,False,0,True-False,B
7244516,gate_40,2,False,False,0,False-False,B
7244614,gate_30,15,True,False,0,True-False,A
7244623,gate_40,134,True,True,1,True-True,B
7244642,gate_40,27,False,True,0,False-True,B
7244843,gate_40,56,True,False,0,True-False,B
7244909,gate_30,7,True,False,0,True-False,A
7245205,gate_40,10,False,False,0,False-False,B
7245421,gate_30,4,False,True,0,False-True,A
7245740,gate_40,5,False,False,0,False-False,B
7245833,gate_30,32,True,False,0,True-False,A
7245905,gate_40,39,False,False,0,False-False,B
7246083,gate_40,8,False,False,0,False-False,B
7246226,gate_40,62,True,True,1,True-True,B
7246252,gate_40,43,True,True,1,True-True,B
7246346,gate_40,1,False,False,0,False-False,B
7246463,gate_30,35,True,True,1,True-True,A
7246484,gate_30,17,True,False,0,True-False,A
7246744,gate_30,35,True,False,0,True-False,A
7246754,gate_40,20,True,False,0,True-False,B
7246921,gate_40,113,True,True,1,True-True,B
7247040,gate_40,5,False,False,0,False-False,B
7247159,gate_40,23,True,True,1,True-True,B
7247360,gate_40,7,True,False,0,True-False,B
7247416,gate_30,77,True,True,1,True-True,A
7247486,gate_40,6,False,False,0,False-False,B
7247808,gate_40,28,False,False,0,False-False,B
7248163,gate_40,41,True,False,0,True-False,B
7248249,gate_30,68,True,False,0,True-False,A
7248333,gate_40,8,False,False,0,False-False,B
7248474,gate_40,11,False,False,0,False-False,B
7248516,gate_30,6,False,False,0,False-False,A
7248530,gate_30,0,False,False,0,False-False,A
7248543,gate_40,39,True,False,0,True-False,B
7248598,gate_40,3,False,False,0,False-False,B
7248745,gate_40,1,False,False,0,False-False,B
7248972,gate_40,52,True,False,0,True-False,B
7249079,gate_30,94,True,True,1,True-True,A
7249254,gate_30,6,False,False,0,False-False,A
7249677,gate_30,11,True,False,0,True-False,A
7249738,gate_40,94,True,False,0,True-False,B
7249946,gate_30,3,False,False,0,False-False,A
7249963,gate_40,94,True,True,1,True-True,B
7250211,gate_30,9,False,False,0,False-False,A
7250218,gate_40,3,False,False,0,False-False,B
7250255,gate_40,11,False,True,0,False-True,B
7250257,gate_30,13,False,False,0,False-False,A
7250335,gate_40,3,False,False,0,False-False,B
7250540,gate_30,2,False,False,0,False-False,A
7250563,gate_40,5,False,False,0,False-False,B
7250626,gate_40,11,False,False,0,False-False,B
7250645,gate_30,2,False,False,0,False-False,A
7250646,gate_40,8,True,False,0,True-False,B
7250682,gate_30,1,False,False,0,False-False,A
7250845,gate_40,101,True,False,0,True-False,B
7250869,gate_30,18,False,False,0,False-False,A
7250929,gate_30,35,True,False,0,True-False,A
7251152,gate_40,12,True,False,0,True-False,B
7251166,gate_30,65,True,False,0,True-False,A
7251176,gate_30,34,False,False,0,False-False,A
7251191,gate_40,65,True,False,0,True-False,B
7251491,gate_40,0,False,False,0,False-False,B
7251698,gate_30,84,True,False,0,True-False,A
7251778,gate_30,86,True,False,0,True-False,A
7252036,gate_40,43,True,False,0,True-False,B
7252120,gate_40,149,True,True,1,True-True,B
7252564,gate_40,3,False,False,0,False-False,B
7252587,gate_30,7,False,False,0,False-False,A
7252859,gate_30,3,False,False,0,False-False,A
7252882,gate_30,0,False,False,0,False-False,A
7252913,gate_40,13,False,False,0,False-False,B
7253021,gate_40,0,False,False,0,False-False,B
7253070,gate_30,45,True,False,0,True-False,A
7253125,gate_40,2,False,False,0,False-False,B
7253335,gate_30,36,True,False,0,True-False,A
7253413,gate_30,1,False,False,0,False-False,A
7253436,gate_30,4,False,False,0,False-False,A
7253487,gate_40,8,False,False,0,False-False,B
7253977,gate_30,10,False,False,0,False-False,A
7254168,gate_40,35,False,False,0,False-False,B
7254189,gate_40,7,False,False,0,False-False,B
7254344,gate_40,126,True,False,0,True-False,B
7254347,gate_30,74,True,False,0,True-False,A
7254578,gate_40,2,False,False,0,False-False,B
7254901,gate_30,14,False,True,0,False-True,A
7255020,gate_30,17,False,False,0,False-False,A
7255123,gate_30,158,True,True,1,True-True,A
7255218,gate_40,1,False,False,0,False-False,B
7255283,gate_30,0,False,False,0,False-False,A
7255448,gate_40,14,False,False,0,False-False,B
7255714,gate_30,336,True,True,1,True-True,A
7255731,gate_30,163,True,True,1,True-True,A
7255736,gate_30,36,True,False,0,True-False,A
7255924,gate_30,139,False,True,0,False-True,A
7255946,gate_30,16,False,False,0,False-False,A
7256081,gate_30,4,True,False,0,True-False,A
7256280,gate_40,1,False,False,0,False-False,B
7256335,gate_30,26,True,False,0,True-False,A
7256644,gate_40,65,True,False,0,True-False,B
7256680,gate_30,324,True,True,1,True-True,A
7256832,gate_40,11,False,False,0,False-False,B
7256897,gate_40,23,True,False,0,True-False,B
7257011,gate_40,19,True,False,0,True-False,B
7257244,gate_30,116,True,True,1,True-True,A
7257286,gate_40,20,True,False,0,True-False,B
7257315,gate_40,1,False,False,0,False-False,B
7257372,gate_40,11,False,False,0,False-False,B
7257420,gate_40,270,True,False,0,True-False,B
7257594,gate_30,14,False,False,0,False-False,A
7257641,gate_30,19,True,False,0,True-False,A
7257741,gate_40,25,False,False,0,False-False,B
7257998,gate_40,5,False,False,0,False-False,B
7258038,gate_30,94,True,False,0,True-False,A
7258153,gate_30,2,False,False,0,False-False,A
7258196,gate_40,30,True,False,0,True-False,B
7258434,gate_40,95,False,True,0,False-True,B
7258460,gate_40,124,False,False,0,False-False,B
7258493,gate_40,15,False,False,0,False-False,B
7258631,gate_40,75,True,True,1,True-True,B
7258693,gate_40,2,False,False,0,False-False,B
7258739,gate_40,57,False,False,0,False-False,B
7259029,gate_30,49,True,False,0,True-False,A
7259038,gate_30,37,True,False,0,True-False,A
7259139,gate_30,4,False,False,0,False-False,A
7259256,gate_30,11,False,False,0,False-False,A
7259286,gate_30,60,True,True,1,True-True,A
7259296,gate_40,2,False,False,0,False-False,B
7259346,gate_40,425,True,True,1,True-True,B
7259566,gate_40,2,False,False,0,False-False,B
7259568,gate_30,8,False,False,0,False-False,A
7259784,gate_30,17,True,False,0,True-False,A
7259887,gate_40,151,True,False,0,True-False,B
7260031,gate_30,1,False,False,0,False-False,A
7260210,gate_30,135,True,True,1,True-True,A
7260314,gate_30,5,False,False,0,False-False,A
7260352,gate_30,0,False,False,0,False-False,A
7260529,gate_40,10,True,False,0,True-False,B
7260727,gate_30,55,True,False,0,True-False,A
7261125,gate_40,14,False,False,0,False-False,B
7261129,gate_30,1,False,False,0,False-False,A
7261450,gate_40,35,False,False,0,False-False,B
7261501,gate_40,360,True,True,1,True-True,B
7261753,gate_40,1,False,False,0,False-False,B
7261759,gate_30,0,False,False,0,False-False,A
7261791,gate_30,7,True,False,0,True-False,A
7261919,gate_40,53,True,False,0,True-False,B
7261941,gate_40,0,False,False,0,False-False,B
7261962,gate_40,5,False,False,0,False-False,B
7262019,gate_30,7,False,True,0,False-True,A
7262101,gate_30,5,False,False,0,False-False,A
7262233,gate_40,7,False,False,0,False-False,B
7262313,gate_30,12,True,False,0,True-False,A
7262333,gate_30,0,False,False,0,False-False,A
7262351,gate_40,10,False,False,0,False-False,B
7262453,gate_40,21,True,False,0,True-False,B
7262481,gate_30,24,True,False,0,True-False,A
7262512,gate_30,27,True,False,0,True-False,A
7262649,gate_30,88,True,True,1,True-True,A
7262692,gate_40,22,True,False,0,True-False,B
7262845,gate_30,40,False,False,0,False-False,A
7263024,gate_40,67,True,True,1,True-True,B
7263188,gate_30,12,False,False,0,False-False,A
7263301,gate_30,1,False,False,0,False-False,A
7263313,gate_40,0,False,False,0,False-False,B
7263395,gate_40,9,False,False,0,False-False,B
7263399,gate_30,1,False,False,0,False-False,A
7263450,gate_30,157,True,True,1,True-True,A
7263560,gate_40,18,False,False,0,False-False,B
7263760,gate_30,46,False,False,0,False-False,A
7263916,gate_40,91,True,False,0,True-False,B
7263933,gate_40,29,True,False,0,True-False,B
7263974,gate_40,25,True,False,0,True-False,B
7263984,gate_30,1,False,False,0,False-False,A
7264058,gate_40,337,True,False,0,True-False,B
7264075,gate_40,1,False,False,0,False-False,B
7264265,gate_30,126,True,True,1,True-True,A
7264283,gate_30,166,True,True,1,True-True,A
7264650,gate_40,0,False,False,0,False-False,B
7264675,gate_30,57,True,False,0,True-False,A
7264713,gate_40,3,False,False,0,False-False,B
7264721,gate_30,3,False,False,0,False-False,A
7264765,gate_30,0,False,False,0,False-False,A
7264793,gate_30,108,True,False,0,True-False,A
7264836,gate_40,91,True,False,0,True-False,B
7264882,gate_30,1,False,False,0,False-False,A
7265111,gate_30,9,True,False,0,True-False,A
7265198,gate_40,9,False,False,0,False-False,B
7265214,gate_40,16,True,False,0,True-False,B
7265507,gate_30,127,True,True,1,True-True,A
7265742,gate_40,6,False,False,0,False-False,B
7265935,gate_30,1,False,False,0,False-False,A
7266192,gate_40,2,False,False,0,False-False,B
7266412,gate_40,148,True,True,1,True-True,B
7266522,gate_30,112,True,False,0,True-False,A
7266587,gate_40,5,False,False,0,False-False,B
7266768,gate_30,4,False,False,0,False-False,A
7266773,gate_30,18,True,False,0,True-False,A
7267014,gate_40,84,True,False,0,True-False,B
7267091,gate_40,58,True,False,0,True-False,B
7267094,gate_30,22,False,False,0,False-False,A
7267570,gate_40,47,False,False,0,False-False,B
7267599,gate_40,291,True,True,1,True-True,B
7267812,gate_30,30,True,False,0,True-False,A
7267964,gate_30,194,True,True,1,True-True,A
7267991,gate_40,1,False,False,0,False-False,B
7268134,gate_30,18,True,False,0,True-False,A
7268179,gate_40,19,True,True,1,True-True,B
7268297,gate_40,13,False,False,0,False-False,B
7268323,gate_30,1,False,False,0,False-False,A
7268345,gate_40,0,False,False,0,False-False,B
7268485,gate_30,7,False,False,0,False-False,A
7268776,gate_40,338,True,True,1,True-True,B
7269118,gate_30,149,True,True,1,True-True,A
7269150,gate_30,0,False,False,0,False-False,A
7269188,gate_40,8,False,False,0,False-False,B
7269214,gate_40,46,True,False,0,True-False,B
7269361,gate_40,28,False,False,0,False-False,B
7269430,gate_40,6,False,False,0,False-False,B
7269565,gate_40,93,True,False,0,True-False,B
7269640,gate_30,32,True,False,0,True-False,A
7269722,gate_40,4,False,False,0,False-False,B
7270063,gate_30,56,True,False,0,True-False,A
7270145,gate_40,1,False,False,0,False-False,B
7270266,gate_40,0,False,False,0,False-False,B
7270413,gate_40,102,True,True,1,True-True,B
7270470,gate_30,1,False,False,0,False-False,A
7270669,gate_30,42,False,False,0,False-False,A
7270754,gate_30,58,True,False,0,True-False,A
7270822,gate_40,3,False,False,0,False-False,B
7271075,gate_40,328,True,True,1,True-True,B
7271155,gate_40,4,False,False,0,False-False,B
7271707,gate_30,29,False,False,0,False-False,A
7271778,gate_30,9,False,False,0,False-False,A
7271915,gate_40,45,True,True,1,True-True,B
7272040,gate_30,488,True,True,1,True-True,A
7272204,gate_40,22,True,False,0,True-False,B
7272209,gate_30,163,True,False,0,True-False,A
7272266,gate_30,148,True,True,1,True-True,A
7272284,gate_30,2,False,False,0,False-False,A
7272401,gate_40,2,False,False,0,False-False,B
7272494,gate_30,37,False,False,0,False-False,A
7272542,gate_40,8,False,False,0,False-False,B
7272588,gate_40,214,False,True,0,False-True,B
7273267,gate_40,5,False,False,0,False-False,B
7273287,gate_30,35,False,True,0,False-True,A
7273412,gate_40,34,True,False,0,True-False,B
7273513,gate_40,5,False,False,0,False-False,B
7273668,gate_30,2,False,False,0,False-False,A
7273727,gate_40,4,False,False,0,False-False,B
7273738,gate_30,4,False,False,0,False-False,A
7273797,gate_30,82,True,False,0,True-False,A
7273952,gate_40,54,False,False,0,False-False,B
7274532,gate_30,4,False,False,0,False-False,A
7274572,gate_30,5,True,False,0,True-False,A
7274790,gate_40,4,False,False,0,False-False,B
7274890,gate_40,1,False,False,0,False-False,B
7275061,gate_40,1,False,False,0,False-False,B
7275081,gate_30,76,True,True,1,True-True,A
7275315,gate_30,15,True,False,0,True-False,A
7275381,gate_30,4,True,False,0,True-False,A
7275449,gate_40,2,False,False,0,False-False,B
7275508,gate_30,8,False,False,0,False-False,A
7275755,gate_40,1,False,False,0,False-False,B
7275801,gate_30,55,True,True,1,True-True,A
7275882,gate_30,5,False,False,0,False-False,A
7275884,gate_40,8,True,False,0,True-False,B
7275918,gate_30,48,True,False,0,True-False,A
7275921,gate_40,452,True,True,1,True-True,B
7276102,gate_30,19,True,False,0,True-False,A
7276169,gate_40,19,True,False,0,True-False,B
7276228,gate_40,12,False,False,0,False-False,B
7276289,gate_30,9,True,False,0,True-False,A
7276299,gate_30,124,False,True,0,False-True,A
7276322,gate_40,8,False,False,0,False-False,B
7276335,gate_40,20,False,False,0,False-False,B
7276343,gate_30,2,False,False,0,False-False,A
7276619,gate_30,270,True,True,1,True-True,A
7276645,gate_30,27,True,False,0,True-False,A
7276660,gate_30,3,False,False,0,False-False,A
7277328,gate_30,20,True,False,0,True-False,A
7277364,gate_30,2,False,False,0,False-False,A
7277419,gate_40,1,False,False,0,False-False,B
7277627,gate_40,32,True,False,0,True-False,B
7277869,gate_40,40,True,False,0,True-False,B
7278003,gate_40,54,True,False,0,True-False,B
7278418,gate_30,53,True,False,0,True-False,A
7278574,gate_40,31,False,False,0,False-False,B
7278625,gate_30,1,False,False,0,False-False,A
7278629,gate_30,43,True,False,0,True-False,A
7278721,gate_40,21,True,False,0,True-False,B
7278756,gate_40,4,False,False,0,False-False,B
7278764,gate_30,62,True,False,0,True-False,A
7278853,gate_30,0,False,False,0,False-False,A
7279034,gate_30,5,False,False,0,False-False,A
7279101,gate_40,203,True,True,1,True-True,B
7279106,gate_40,13,False,False,0,False-False,B
7279189,gate_30,66,False,False,0,False-False,A
7279330,gate_40,2,False,False,0,False-False,B
7279371,gate_30,30,True,False,0,True-False,A
7279390,gate_30,193,False,False,0,False-False,A
7279458,gate_40,247,True,False,0,True-False,B
7279617,gate_30,280,True,True,1,True-True,A
7279628,gate_30,20,False,False,0,False-False,A
7280005,gate_40,21,True,False,0,True-False,B
7280245,gate_40,66,True,False,0,True-False,B
7280665,gate_40,10,False,False,0,False-False,B
7280676,gate_30,57,True,False,0,True-False,A
7280732,gate_40,10,False,False,0,False-False,B
7280737,gate_40,12,False,False,0,False-False,B
7280740,gate_30,0,False,False,0,False-False,A
7280925,gate_30,6,False,False,0,False-False,A
7281161,gate_30,63,False,False,0,False-False,A
7281227,gate_40,104,True,False,0,True-False,B
7281282,gate_40,12,False,False,0,False-False,B
7281473,gate_30,2,False,False,0,False-False,A
7281558,gate_30,3,False,False,0,False-False,A
7281620,gate_30,6,False,False,0,False-False,A
7281636,gate_30,0,False,False,0,False-False,A
7281656,gate_30,10,True,True,1,True-True,A
7281781,gate_40,104,False,False,0,False-False,B
7281859,gate_40,55,True,False,0,True-False,B
7281860,gate_30,511,True,True,1,True-True,A
7282004,gate_40,1,False,False,0,False-False,B
7282062,gate_40,5,False,True,0,False-True,B
7282215,gate_40,74,True,False,0,True-False,B
7282228,gate_30,8,True,False,0,True-False,A
7282354,gate_30,14,False,False,0,False-False,A
7282365,gate_30,0,False,False,0,False-False,A
7282404,gate_30,67,False,False,0,False-False,A
7282454,gate_30,3,False,False,0,False-False,A
7282471,gate_40,5,True,False,0,True-False,B
7282500,gate_30,20,True,False,0,True-False,A
7282560,gate_30,2,False,False,0,False-False,A
7282653,gate_30,13,True,False,0,True-False,A
7282703,gate_30,7,True,False,0,True-False,A
7282814,gate_30,24,True,False,0,True-False,A
7282888,gate_30,18,True,False,0,True-False,A
7283002,gate_30,26,True,False,0,True-False,A
7283189,gate_40,20,False,False,0,False-False,B
7283342,gate_30,63,False,True,0,False-True,A
7283346,gate_40,19,True,False,0,True-False,B
7283368,gate_40,15,True,False,0,True-False,B
7283396,gate_40,158,True,True,1,True-True,B
7283520,gate_30,27,True,False,0,True-False,A
7283654,gate_40,7,False,False,0,False-False,B
7283805,gate_40,9,False,False,0,False-False,B
7283869,gate_30,7,False,False,0,False-False,A
7284387,gate_30,33,False,False,0,False-False,A
7284512,gate_30,32,False,False,0,False-False,A
7284587,gate_40,6,True,False,0,True-False,B
7284626,gate_40,1,False,False,0,False-False,B
7284760,gate_30,2,False,False,0,False-False,A
7284989,gate_40,0,False,False,0,False-False,B
7284999,gate_40,5,False,False,0,False-False,B
7285049,gate_30,60,False,False,0,False-False,A
7285106,gate_40,7,True,False,0,True-False,B
7285212,gate_30,42,True,False,0,True-False,A
7285247,gate_40,20,False,False,0,False-False,B
7285338,gate_30,3,True,False,0,True-False,A
7285442,gate_30,166,True,False,0,True-False,A
7285504,gate_40,0,False,False,0,False-False,B
7285586,gate_30,160,False,False,0,False-False,A
7285616,gate_30,7,False,False,0,False-False,A
7285628,gate_40,17,False,False,0,False-False,B
7285682,gate_30,20,False,False,0,False-False,A
7285806,gate_30,10,False,False,0,False-False,A
7285852,gate_40,26,True,False,0,True-False,B
7286095,gate_40,2,False,False,0,False-False,B
7286261,gate_30,513,True,True,1,True-True,A
7286287,gate_30,77,True,True,1,True-True,A
7286307,gate_40,1,False,False,0,False-False,B
7286374,gate_40,25,False,False,0,False-False,B
7286406,gate_30,103,True,True,1,True-True,A
7286442,gate_40,17,False,False,0,False-False,B
7286456,gate_30,18,True,False,0,True-False,A
7286474,gate_40,5,False,False,0,False-False,B
7286532,gate_30,76,True,False,0,True-False,A
7287014,gate_30,1,False,False,0,False-False,A
7287019,gate_30,7,True,False,0,True-False,A
7287362,gate_40,53,True,True,1,True-True,B
7287379,gate_40,30,True,False,0,True-False,B
7287460,gate_30,8,False,False,0,False-False,A
7287530,gate_30,40,True,False,0,True-False,A
7287621,gate_40,109,True,True,1,True-True,B
7287747,gate_30,3,False,False,0,False-False,A
7287847,gate_40,129,True,False,0,True-False,B
7287880,gate_30,31,True,False,0,True-False,A
7288001,gate_30,6,True,False,0,True-False,A
7288064,gate_30,6,False,False,0,False-False,A
7288388,gate_40,45,True,False,0,True-False,B
7288433,gate_40,3,False,False,0,False-False,B
7288951,gate_40,511,True,True,1,True-True,B
7289139,gate_40,97,True,True,1,True-True,B
7289378,gate_30,227,True,False,0,True-False,A
7289413,gate_40,75,True,False,0,True-False,B
7289525,gate_40,166,True,False,0,True-False,B
7289771,gate_30,34,True,True,1,True-True,A
7289893,gate_30,10,False,False,0,False-False,A
7290076,gate_30,7,True,False,0,True-False,A
7290292,gate_30,49,False,False,0,False-False,A
7290563,gate_40,8,False,False,0,False-False,B
7290565,gate_40,6,False,False,0,False-False,B
7290649,gate_30,35,False,False,0,False-False,A
7290835,gate_30,19,False,False,0,False-False,A
7291310,gate_40,34,True,False,0,True-False,B
7291324,gate_30,19,False,False,0,False-False,A
7291327,gate_40,0,False,False,0,False-False,B
7291345,gate_30,286,True,True,1,True-True,A
7291421,gate_40,164,True,True,1,True-True,B
7291423,gate_30,0,False,False,0,False-False,A
7291483,gate_40,22,True,False,0,True-False,B
7291597,gate_40,75,True,True,1,True-True,B
7291632,gate_40,3,False,False,0,False-False,B
7291651,gate_30,47,True,False,0,True-False,A
7291894,gate_30,15,False,False,0,False-False,A
7291918,gate_40,8,False,False,0,False-False,B
7291926,gate_40,12,True,False,0,True-False,B
7292036,gate_40,3,False,False,0,False-False,B
7292262,gate_30,9,False,False,0,False-False,A
7292367,gate_40,4,False,False,0,False-False,B
7292392,gate_30,6,False,False,0,False-False,A
7292448,gate_40,40,False,False,0,False-False,B
7292598,gate_40,14,False,False,0,False-False,B
7292746,gate_40,3,False,False,0,False-False,B
7292771,gate_30,14,True,False,0,True-False,A
7292825,gate_40,70,False,False,0,False-False,B
7292991,gate_40,18,True,False,0,True-False,B
7292992,gate_40,22,False,False,0,False-False,B
7293270,gate_40,46,True,True,1,True-True,B
7293284,gate_40,476,True,True,1,True-True,B
7293319,gate_30,0,False,False,0,False-False,A
7293351,gate_30,54,True,False,0,True-False,A
7293442,gate_40,16,True,True,1,True-True,B
7293464,gate_40,3,False,False,0,False-False,B
7293624,gate_40,2,False,False,0,False-False,B
7293720,gate_30,10,False,False,0,False-False,A
7293963,gate_30,33,False,False,0,False-False,A
7293965,gate_40,5,False,False,0,False-False,B
7293997,gate_30,12,True,False,0,True-False,A
7294292,gate_40,64,False,True,0,False-True,B
7294389,gate_30,1,False,False,0,False-False,A
7294397,gate_40,77,True,True,1,True-True,B
7294410,gate_40,10,False,False,0,False-False,B
7294677,gate_30,32,True,False,0,True-False,A
7294752,gate_40,0,False,False,0,False-False,B
7294846,gate_30,9,False,False,0,False-False,A
7294873,gate_40,12,True,False,0,True-False,B
7295048,gate_40,166,True,False,0,True-False,B
7295361,gate_30,3,False,False,0,False-False,A
7295421,gate_40,92,True,False,0,True-False,B
7295431,gate_40,58,True,False,0,True-False,B
7295521,gate_30,24,True,False,0,True-False,A
7295993,gate_40,4,False,False,0,False-False,B
7296029,gate_40,163,True,True,1,True-True,B
7296055,gate_30,21,True,False,0,True-False,A
7296123,gate_40,7,False,False,0,False-False,B
7296383,gate_30,3,False,False,0,False-False,A
7296496,gate_40,114,False,True,0,False-True,B
7296621,gate_40,2,False,False,0,False-False,B
7296637,gate_30,2,False,False,0,False-False,A
7296638,gate_30,4,False,False,0,False-False,A
7296726,gate_40,32,False,False,0,False-False,B
7296936,gate_40,18,False,False,0,False-False,B
7296976,gate_40,0,False,False,0,False-False,B
7297052,gate_40,4,False,False,0,False-False,B
7297151,gate_40,32,True,False,0,True-False,B
7297214,gate_30,240,True,False,0,True-False,A
7297267,gate_30,3,False,False,0,False-False,A
7297307,gate_40,11,True,False,0,True-False,B
7297338,gate_40,332,True,True,1,True-True,B
7297463,gate_40,26,False,False,0,False-False,B
7297560,gate_40,28,False,False,0,False-False,B
7297585,gate_30,8,False,False,0,False-False,A
7297710,gate_40,8,False,False,0,False-False,B
7297804,gate_40,76,True,False,0,True-False,B
7297837,gate_30,0,False,False,0,False-False,A
7297872,gate_40,18,True,False,0,True-False,B
7297932,gate_40,31,True,False,0,True-False,B
7298030,gate_40,31,True,False,0,True-False,B
7298085,gate_30,294,True,True,1,True-True,A
7298168,gate_40,280,False,True,0,False-True,B
7298216,gate_40,27,False,False,0,False-False,B
7298235,gate_40,0,False,False,0,False-False,B
7298263,gate_30,9,False,False,0,False-False,A
7298349,gate_40,35,True,True,1,True-True,B
7298353,gate_30,184,True,True,1,True-True,A
7298539,gate_40,0,False,False,0,False-False,B
7298567,gate_40,32,False,False,0,False-False,B
7298715,gate_40,381,True,True,1,True-True,B
7298796,gate_40,6,False,False,0,False-False,B
7298890,gate_30,38,False,False,0,False-False,A
7298895,gate_30,8,False,False,0,False-False,A
7299038,gate_30,8,False,False,0,False-False,A
7299120,gate_40,7,False,False,0,False-False,B
7299185,gate_30,9,True,False,0,True-False,A
7299256,gate_40,28,True,False,0,True-False,B
7299263,gate_40,1,False,False,0,False-False,B
7299317,gate_30,3,False,False,0,False-False,A
7299378,gate_40,39,False,False,0,False-False,B
7299468,gate_30,17,True,False,0,True-False,A
7299494,gate_40,6,False,False,0,False-False,B
7299515,gate_40,6,False,False,0,False-False,B
7299605,gate_40,5,False,False,0,False-False,B
7299671,gate_40,4,False,False,0,False-False,B
7299775,gate_30,30,True,False,0,True-False,A
7299790,gate_30,74,False,False,0,False-False,A
7300134,gate_40,93,True,True,1,True-True,B
7300154,gate_30,1,False,False,0,False-False,A
7300287,gate_30,7,False,False,0,False-False,A
7300364,gate_30,37,False,False,0,False-False,A
7300709,gate_40,98,True,False,0,True-False,B
7300865,gate_30,1,False,False,0,False-False,A
7300874,gate_40,0,False,False,0,False-False,B
7300923,gate_30,12,False,True,0,False-True,A
7301046,gate_30,2,False,False,0,False-False,A
7301343,gate_40,2,True,False,0,True-False,B
7301424,gate_40,3,False,False,0,False-False,B
7301429,gate_30,6,False,False,0,False-False,A
7301448,gate_40,25,False,False,0,False-False,B
7301481,gate_40,26,True,False,0,True-False,B
7302096,gate_30,25,True,False,0,True-False,A
7302174,gate_30,6,True,False,0,True-False,A
7302349,gate_30,4,False,True,0,False-True,A
7302426,gate_30,5,False,False,0,False-False,A
7302457,gate_30,4,False,False,0,False-False,A
7302836,gate_30,127,True,True,1,True-True,A
7302912,gate_30,21,False,False,0,False-False,A
7303033,gate_40,281,False,False,0,False-False,B
7303361,gate_40,149,True,True,1,True-True,B
7303744,gate_30,20,False,False,0,False-False,A
7303788,gate_30,84,True,False,0,True-False,A
7303796,gate_30,5,False,False,0,False-False,A
7303848,gate_40,72,True,False,0,True-False,B
7303883,gate_40,9,False,False,0,False-False,B
7303913,gate_30,43,True,True,1,True-True,A
7303945,gate_40,18,True,False,0,True-False,B
7303999,gate_40,2,False,False,0,False-False,B
7304005,gate_40,34,False,False,0,False-False,B
7304095,gate_40,148,True,False,0,True-False,B
7304121,gate_40,24,False,False,0,False-False,B
7304267,gate_40,6,False,False,0,False-False,B
7304384,gate_30,84,True,False,0,True-False,A
7304417,gate_30,1,False,False,0,False-False,A
7304512,gate_30,1,False,False,0,False-False,A
7304626,gate_30,1,False,False,0,False-False,A
7304724,gate_30,2,False,False,0,False-False,A
7304829,gate_40,138,True,True,1,True-True,B
7304926,gate_40,31,False,False,0,False-False,B
7304937,gate_30,150,True,False,0,True-False,A
7304992,gate_40,5,False,False,0,False-False,B
7305158,gate_30,35,False,False,0,False-False,A
7305206,gate_40,92,True,True,1,True-True,B
